lat,lon,ghi_pvgis_kwh_m2_day,pvout_kwh_kwp,optimal_tilt_deg
57.15,-0.4499999999999993,,,
57.15,-0.1999999999999993,,,
57.15,0.05000000000000071,,,
57.15,0.3000000000000007,,,
57.15,0.5500000000000007,,,
57.15,0.8000000000000007,,,
57.15,1.0500000000000007,,,
57.15,1.3000000000000007,,,
57.15,1.5500000000000007,,,
57.15,1.8000000000000007,,,
57.4,-8.2,,,
57.4,-7.949999999999999,,,
57.4,-7.699999999999999,,,
57.4,-7.449999999999999,,,
57.4,-7.199999999999999,2.3504657534246576,691.98,0.0
57.4,-6.949999999999999,,,
57.4,-6.699999999999999,2.365917808219178,693.73,0.0
57.4,-6.449999999999999,2.274301369863014,664.57,0.0
57.4,-6.199999999999999,2.1986027397260273,643.42,0.0
57.4,-5.949999999999999,,,
57.4,-5.699999999999999,2.1541917808219178,626.53,0.0
57.4,-5.449999999999999,2.096082191780822,609.08,0.0
57.4,-5.199999999999999,2.0337534246575344,592.61,0.0
57.4,-4.949999999999999,2.2251232876712326,653.92,0.0
57.4,-4.699999999999999,2.319232876712329,677.29,0.0
57.4,-4.449999999999999,2.290876712328767,664.91,0.0
57.4,-4.199999999999999,2.3077260273972606,670.86,0.0
57.4,-3.9499999999999993,2.3281917808219177,677.6,0.0
57.4,-3.6999999999999993,2.3187123287671234,674.38,0.0
57.4,-3.4499999999999993,2.3108493150684932,670.81,0.0
57.4,-3.1999999999999993,2.2483561643835617,653.28,0.0
57.4,-2.9499999999999993,2.307232876712329,673.09,0.0
57.4,-2.6999999999999993,2.4006575342465752,698.13,0.0
57.4,-2.4499999999999993,2.455068493150685,712.31,0.0
57.4,-2.1999999999999993,2.4872876712328766,723.52,0.0
57.4,-1.9499999999999993,2.4385753424657537,709.95,0.0
57.4,-1.6999999999999993,,,
57.4,-1.4499999999999993,,,
57.4,-1.1999999999999993,,,
57.4,-0.9499999999999993,,,
57.4,-0.6999999999999993,,,
57.4,-0.4499999999999993,,,
57.4,-0.1999999999999993,,,
57.4,0.05000000000000071,,,
57.4,0.3000000000000007,,,
57.4,0.5500000000000007,,,
57.4,0.8000000000000007,,,
57.4,1.0500000000000007,,,
57.4,1.3000000000000007,,,
57.4,1.5500000000000007,,,
57.4,1.8000000000000007,,,
57.65,-8.2,,,
57.65,-7.949999999999999,,,
57.65,-7.699999999999999,,,
57.65,-7.449999999999999,2.4731232876712332,731.87,0.0
57.65,-7.199999999999999,2.351232876712329,690.93,0.0
57.65,-6.949999999999999,,,
57.65,-6.699999999999999,,,
57.65,-6.449999999999999,,,
57.65,-6.199999999999999,,,
57.65,-5.949999999999999,,,
57.65,-5.699999999999999,2.148493150684932,624.92,0.0
57.65,-5.449999999999999,2.081780821917808,606.34,0.0
57.65,-5.199999999999999,2.157123287671233,627.31,0.0
57.65,-4.949999999999999,2.225013698630137,649.6,0.0
57.65,-4.699999999999999,2.2653424657534247,659.7,0.0
57.65,-4.449999999999999,2.377342465753425,691.21,0.0
57.65,-4.199999999999999,2.409205479452055,698.07,0.0
57.65,-3.9499999999999993,,,
57.65,-3.6999999999999993,2.4126575342465753,700.97,0.0
57.65,-3.4499999999999993,2.43986301369863,710.87,0.0
57.65,-3.1999999999999993,2.405013698630137,700.17,0.0
57.65,-2.9499999999999993,2.388219178082192,695.28,0.0
57.65,-2.6999999999999993,2.446164383561644,713.75,0.0
57.65,-2.4499999999999993,2.459205479452055,718.37,0.0
57.65,-2.1999999999999993,2.476054794520548,724.31,0.0
57.65,-1.9499999999999993,2.522657534246575,739.02,0.0
57.65,-1.6999999999999993,,,
57.65,-1.4499999999999993,,,
57.65,-1.1999999999999993,,,
57.65,-0.9499999999999993,,,
57.65,-0.6999999999999993,,,
57.65,-0.4499999999999993,,,
57.65,-0.1999999999999993,,,
57.65,0.05000000000000071,,,
57.65,0.3000000000000007,,,
57.65,0.5500000000000007,,,
57.65,0.8000000000000007,,,
57.65,1.0500000000000007,,,
57.65,1.3000000000000007,,,
57.65,1.5500000000000007,,,
57.65,1.8000000000000007,,,
57.9,-8.2,,,
57.9,-7.949999999999999,,,
57.9,-7.699999999999999,,,
57.9,-7.449999999999999,,,
57.9,-7.199999999999999,,,
57.9,-6.949999999999999,2.327780821917808,678.86,0.0
57.9,-6.699999999999999,2.2722465753424657,659.66,0.0
57.9,-6.449999999999999,,,
57.9,-6.199999999999999,,,
57.9,-5.949999999999999,,,
57.9,-5.699999999999999,,,
57.9,-5.449999999999999,,,
57.9,-5.199999999999999,,,
57.9,-4.949999999999999,2.110219178082192,613.75,0.0
57.9,-4.699999999999999,2.1793150684931506,638.42,0.0
57.9,-4.449999999999999,2.2979178082191782,669.85,0.0
57.9,-4.199999999999999,2.3683013698630138,687.88,0.0
57.9,-3.9499999999999993,,,
57.9,-3.6999999999999993,,,
57.9,-3.4499999999999993,,,
57.9,-3.1999999999999993,,,
57.9,-2.9499999999999993,,,
57.9,-2.6999999999999993,,,
57.9,-2.4499999999999993,,,
57.9,-2.1999999999999993,,,
57.9,-1.9499999999999993,,,
57.9,-1.6999999999999993,,,
57.9,-1.4499999999999993,,,
57.9,-1.1999999999999993,,,
57.9,-0.9499999999999993,,,
57.9,-0.6999999999999993,,,
57.9,-0.4499999999999993,,,
57.9,-0.1999999999999993,,,
57.9,0.05000000000000071,,,
57.9,0.3000000000000007,,,
57.9,0.5500000000000007,,,
57.9,0.8000000000000007,,,
57.9,1.0500000000000007,,,
57.9,1.3000000000000007,,,
57.9,1.5500000000000007,,,
57.9,1.8000000000000007,,,
58.15,-8.2,,,
58.15,-7.949999999999999,,,
58.15,-7.699999999999999,,,
58.15,-7.449999999999999,,,
58.15,-7.199999999999999,,,
58.15,-6.949999999999999,2.2329863013698628,653.52,0.0
58.15,-6.699999999999999,2.2815342465753425,665.64,0.0
58.15,-6.449999999999999,2.2777260273972604,661.58,0.0
58.15,-6.199999999999999,,,
58.15,-5.949999999999999,,,
58.15,-5.699999999999999,,,
58.15,-5.449999999999999,,,
58.15,-5.199999999999999,2.129917808219178,620.32,0.0
58.15,-4.949999999999999,2.138027397260274,624.15,0.0
58.15,-4.699999999999999,2.2185753424657535,646.79,0.0
58.15,-4.449999999999999,2.252849315068493,655.29,0.0
58.15,-4.199999999999999,2.352547945205479,686.52,0.0
58.15,-3.9499999999999993,2.340712328767123,682.11,0.0
58.15,-3.6999999999999993,2.372054794520548,692.17,0.0
58.15,-3.4499999999999993,,,
58.15,-3.1999999999999993,,,
58.15,-2.9499999999999993,,,
58.15,-2.6999999999999993,,,
58.15,-2.4499999999999993,,,
58.15,-2.1999999999999993,,,
58.15,-1.9499999999999993,,,
58.15,-1.6999999999999993,,,
58.15,-1.4499999999999993,,,
58.15,-1.1999999999999993,,,
58.15,-0.9499999999999993,,,
58.15,-0.6999999999999993,,,
58.15,-0.4499999999999993,,,
58.15,-0.1999999999999993,,,
58.15,0.05000000000000071,,,
58.15,0.3000000000000007,,,
58.15,0.5500000000000007,,,
58.15,0.8000000000000007,,,
58.15,1.0500000000000007,,,
58.15,1.3000000000000007,,,
58.15,1.5500000000000007,,,
58.15,1.8000000000000007,,,
58.4,-8.2,,,
58.4,-7.949999999999999,,,
58.4,-7.699999999999999,,,
58.4,-7.449999999999999,,,
58.4,-7.199999999999999,,,
58.4,-6.949999999999999,,,
58.4,-6.699999999999999,,,
58.4,-6.449999999999999,2.327287671232877,684.44,0.0
58.4,-6.199999999999999,2.2656712328767123,663.4,0.0
58.4,-5.949999999999999,,,
58.4,-5.699999999999999,,,
58.4,-5.449999999999999,,,
58.4,-5.199999999999999,,,
58.4,-4.949999999999999,2.045835616438356,595.18,0.0
58.4,-4.699999999999999,2.158164383561644,631.41,0.0
58.4,-4.449999999999999,2.1282465753424655,622.73,0.0
58.4,-4.199999999999999,2.239945205479452,655.27,0.0
58.4,-3.9499999999999993,2.2920000000000003,669.63,0.0
58.4,-3.6999999999999993,2.3082739726027395,674.33,0.0
58.4,-3.4499999999999993,2.374821917808219,694.46,0.0
58.4,-3.1999999999999993,2.389945205479452,699.29,0.0
58.4,-2.9499999999999993,,,
58.4,-2.6999999999999993,,,
58.4,-2.4499999999999993,,,
58.4,-2.1999999999999993,,,
58.4,-1.9499999999999993,,,
58.4,-1.6999999999999993,,,
58.4,-1.4499999999999993,,,
58.4,-1.1999999999999993,,,
58.4,-0.9499999999999993,,,
58.4,-0.6999999999999993,,,
58.4,-0.4499999999999993,,,
58.4,-0.1999999999999993,,,
58.4,0.05000000000000071,,,
58.4,0.3000000000000007,,,
58.4,0.5500000000000007,,,
58.4,0.8000000000000007,,,
58.4,1.0500000000000007,,,
58.4,1.3000000000000007,,,
58.4,1.5500000000000007,,,
58.4,1.8000000000000007,,,
58.65,-8.2,,,
58.65,-7.949999999999999,,,
58.65,-7.699999999999999,,,
58.65,-7.449999999999999,,,
58.65,-7.199999999999999,,,
58.65,-6.949999999999999,,,
58.65,-6.699999999999999,,,
58.65,-6.449999999999999,,,
58.65,-6.199999999999999,,,
58.65,-5.949999999999999,,,
58.65,-5.699999999999999,,,
58.65,-5.449999999999999,,,
58.65,-5.199999999999999,,,
58.65,-4.949999999999999,,,
58.65,-4.699999999999999,,,
58.65,-4.449999999999999,,,
58.65,-4.199999999999999,,,
58.65,-3.9499999999999993,,,
58.65,-3.6999999999999993,,,
58.65,-3.4499999999999993,,,
58.65,-3.1999999999999993,2.3463835616438353,687.37,0.0
58.65,-2.9499999999999993,,,
58.65,-2.6999999999999993,,,
58.65,-2.4499999999999993,,,
58.65,-2.1999999999999993,,,
58.65,-1.9499999999999993,,,
58.65,-1.6999999999999993,,,
58.65,-1.4499999999999993,,,
58.65,-1.1999999999999993,,,
58.65,-0.9499999999999993,,,
58.65,-0.6999999999999993,,,
58.65,-0.4499999999999993,,,
58.65,-0.1999999999999993,,,
58.65,0.05000000000000071,,,
58.65,0.3000000000000007,,,
58.65,0.5500000000000007,,,
58.65,0.8000000000000007,,,
58.65,1.0500000000000007,,,
58.65,1.3000000000000007,,,
58.65,1.5500000000000007,,,
58.65,1.8000000000000007,,,
58.9,-8.2,,,
58.9,-7.949999999999999,,,
58.9,-7.699999999999999,,,
58.9,-7.449999999999999,,,
58.9,-7.199999999999999,,,
58.9,-6.949999999999999,,,
58.9,-6.699999999999999,,,
58.9,-6.449999999999999,,,
58.9,-6.199999999999999,,,
58.9,-5.949999999999999,,,
58.9,-5.699999999999999,,,
58.9,-5.449999999999999,,,
58.9,-5.199999999999999,,,
58.9,-4.949999999999999,,,
58.9,-4.699999999999999,,,
58.9,-4.449999999999999,,,
58.9,-4.199999999999999,,,
58.9,-3.9499999999999993,,,
58.9,-3.6999999999999993,,,
58.9,-3.4499999999999993,,,
58.9,-3.1999999999999993,,,
58.9,-2.9499999999999993,,,
58.9,-2.6999999999999993,2.29613698630137,678.41,0.0
58.9,-2.4499999999999993,,,
58.9,-2.1999999999999993,,,
58.9,-1.9499999999999993,,,
58.9,-1.6999999999999993,,,
58.9,-1.4499999999999993,,,
58.9,-1.1999999999999993,,,
58.9,-0.9499999999999993,,,
58.9,-0.6999999999999993,,,
58.9,-0.4499999999999993,,,
58.9,-0.1999999999999993,,,
58.9,0.05000000000000071,,,
58.9,0.3000000000000007,,,
58.9,0.5500000000000007,,,
58.9,0.8000000000000007,,,
58.9,1.0500000000000007,,,
58.9,1.3000000000000007,,,
58.9,1.5500000000000007,,,
58.9,1.8000000000000007,,,
59.15,-8.2,,,
59.15,-7.949999999999999,,,
59.15,-7.699999999999999,,,
59.15,-7.449999999999999,,,
59.15,-7.199999999999999,,,
59.15,-6.949999999999999,,,
59.15,-6.699999999999999,,,
59.15,-6.449999999999999,,,
59.15,-6.199999999999999,,,
59.15,-5.949999999999999,,,
59.15,-5.699999999999999,,,
59.15,-5.449999999999999,,,
59.15,-5.199999999999999,,,
59.15,-4.949999999999999,,,
59.15,-4.699999999999999,,,
59.15,-4.449999999999999,,,
59.15,-4.199999999999999,,,
59.15,-3.9499999999999993,,,
59.15,-3.6999999999999993,,,
59.15,-3.4499999999999993,,,
59.15,-3.1999999999999993,2.292164383561644,679.94,0.0
59.15,-2.9499999999999993,,,
59.15,-2.6999999999999993,,,
59.15,-2.4499999999999993,,,
59.15,-2.1999999999999993,,,
59.15,-1.9499999999999993,,,
59.15,-1.6999999999999993,,,
59.15,-1.4499999999999993,,,
59.15,-1.1999999999999993,,,
59.15,-0.9499999999999993,,,
59.15,-0.6999999999999993,,,
59.15,-0.4499999999999993,,,
59.15,-0.1999999999999993,,,
59.15,0.05000000000000071,,,
59.15,0.3000000000000007,,,
59.15,0.5500000000000007,,,
59.15,0.8000000000000007,,,
59.15,1.0500000000000007,,,
59.15,1.3000000000000007,,,
59.15,1.5500000000000007,,,
59.15,1.8000000000000007,,,
59.4,-8.2,,,
59.4,-7.949999999999999,,,
59.4,-7.699999999999999,,,
59.4,-7.449999999999999,,,
59.4,-7.199999999999999,,,
59.4,-6.949999999999999,,,
59.4,-6.699999999999999,,,
59.4,-6.449999999999999,,,
59.4,-6.199999999999999,,,
59.4,-5.949999999999999,,,
59.4,-5.699999999999999,,,
59.4,-5.449999999999999,,,
59.4,-5.199999999999999,,,
59.4,-4.949999999999999,,,
59.4,-4.699999999999999,,,
59.4,-4.449999999999999,,,
59.4,-4.199999999999999,,,
59.4,-3.9499999999999993,,,
59.4,-3.6999999999999993,,,
59.4,-3.4499999999999993,,,
59.4,-3.1999999999999993,,,
59.4,-2.9499999999999993,,,
59.4,-2.6999999999999993,,,
59.4,-2.4499999999999993,,,
59.4,-2.1999999999999993,,,
59.4,-1.9499999999999993,,,
59.4,-1.6999999999999993,,,
59.4,-1.4499999999999993,,,
59.4,-1.1999999999999993,,,
59.4,-0.9499999999999993,,,
59.4,-0.6999999999999993,,,
59.4,-0.4499999999999993,,,
59.4,-0.1999999999999993,,,
59.4,0.05000000000000071,,,
59.4,0.3000000000000007,,,
59.4,0.5500000000000007,,,
59.4,0.8000000000000007,,,
59.4,1.0500000000000007,,,
59.4,1.3000000000000007,,,
59.4,1.5500000000000007,,,
59.4,1.8000000000000007,,,
59.65,-8.2,,,
59.65,-7.949999999999999,,,
59.65,-7.699999999999999,,,
59.65,-7.449999999999999,,,
59.65,-7.199999999999999,,,
59.65,-6.949999999999999,,,
59.65,-6.699999999999999,,,
59.65,-6.449999999999999,,,
59.65,-6.199999999999999,,,
59.65,-5.949999999999999,,,
59.65,-5.699999999999999,,,
59.65,-5.449999999999999,,,
59.65,-5.199999999999999,,,
59.65,-4.949999999999999,,,
59.65,-4.699999999999999,,,
59.65,-4.449999999999999,,,
59.65,-4.199999999999999,,,
59.65,-3.9499999999999993,,,
59.65,-3.6999999999999993,,,
59.65,-3.4499999999999993,,,
59.65,-3.1999999999999993,,,
59.65,-2.9499999999999993,,,
59.65,-2.6999999999999993,,,
59.65,-2.4499999999999993,,,
59.65,-2.1999999999999993,,,
59.65,-1.9499999999999993,,,
59.65,-1.6999999999999993,,,
59.65,-1.4499999999999993,,,
59.65,-1.1999999999999993,,,
59.65,-0.9499999999999993,,,
59.65,-0.6999999999999993,,,
59.65,-0.4499999999999993,,,
59.65,-0.1999999999999993,,,
59.65,0.05000000000000071,,,
59.65,0.3000000000000007,,,
59.65,0.5500000000000007,,,
59.65,0.8000000000000007,,,
59.65,1.0500000000000007,,,
59.65,1.3000000000000007,,,
59.65,1.5500000000000007,,,
59.65,1.8000000000000007,,,
59.9,-8.2,,,
59.9,-7.949999999999999,,,
59.9,-7.699999999999999,,,
59.9,-7.449999999999999,,,
59.9,-7.199999999999999,,,
59.9,-6.949999999999999,,,
59.9,-6.699999999999999,,,
59.9,-6.449999999999999,,,
59.9,-6.199999999999999,,,
59.9,-5.949999999999999,,,
59.9,-5.699999999999999,,,
59.9,-5.449999999999999,,,
59.9,-5.199999999999999,,,
59.9,-4.949999999999999,,,
59.9,-4.699999999999999,,,
59.9,-4.449999999999999,,,
59.9,-4.199999999999999,,,
59.9,-3.9499999999999993,,,
59.9,-3.6999999999999993,,,
59.9,-3.4499999999999993,,,
59.9,-3.1999999999999993,,,
59.9,-2.9499999999999993,,,
59.9,-2.6999999999999993,,,
59.9,-2.4499999999999993,,,
59.9,-2.1999999999999993,,,
59.9,-1.9499999999999993,,,
59.9,-1.6999999999999993,,,
59.9,-1.4499999999999993,,,
59.9,-1.1999999999999993,,,
59.9,-0.9499999999999993,,,
59.9,-0.6999999999999993,,,
59.9,-0.4499999999999993,,,
59.9,-0.1999999999999993,,,
59.9,0.05000000000000071,,,
59.9,0.3000000000000007,,,
59.9,0.5500000000000007,,,
59.9,0.8000000000000007,,,
59.9,1.0500000000000007,,,
59.9,1.3000000000000007,,,
59.9,1.5500000000000007,,,
59.9,1.8000000000000007,,,
60.15,-8.2,2.172986301369863,632.73,0.0
60.15,-7.949999999999999,2.175890410958904,633.67,0.0
60.15,-7.699999999999999,2.1784383561643836,634.45,0.0
60.15,-7.449999999999999,2.182191780821918,635.57,0.0
60.15,-7.199999999999999,2.178739726027397,634.43,0.0
60.15,-6.949999999999999,2.176931506849315,633.8,0.0
60.15,-6.699999999999999,2.175808219178082,633.26,0.0
60.15,-6.449999999999999,2.1756438356164383,633.28,0.0
60.15,-6.199999999999999,2.1822739726027396,635.3,0.0
60.15,-5.949999999999999,2.183232876712329,635.44,0.0
60.15,-5.699999999999999,2.1818356164383563,634.94,0.0
60.15,-5.449999999999999,2.1816986301369865,634.86,0.0
60.15,-5.199999999999999,2.178849315068493,633.77,0.0
60.15,-4.949999999999999,,,
60.15,-4.699999999999999,,,
60.15,-4.449999999999999,,,
60.15,-4.199999999999999,,,
60.15,-3.9499999999999993,,,
60.15,-3.6999999999999993,,,
60.15,-3.4499999999999993,,,
60.15,-3.1999999999999993,,,
60.15,-2.9499999999999993,,,
60.15,-2.6999999999999993,,,
60.15,-2.4499999999999993,2.219945205479452,646.37,0.0
60.15,-2.1999999999999993,2.229890410958904,649.42,0.0
60.15,-1.9499999999999993,2.2344931506849317,650.97,0.0
60.15,-1.6999999999999993,2.238,652.04,0.0
60.15,-1.4499999999999993,2.198849315068493,639.43,0.0
60.15,-1.1999999999999993,2.2173972602739727,643.74,0.0
60.15,-0.9499999999999993,2.200712328767123,639.89,0.0
60.15,-0.6999999999999993,2.222794520547945,646.56,0.0
60.15,-0.4499999999999993,2.2363835616438354,650.64,0.0
60.15,-0.1999999999999993,2.2393150684931507,651.44,0.0
60.15,0.05000000000000071,,,
60.15,0.3000000000000007,,,
60.15,0.5500000000000007,,,
60.15,0.8000000000000007,,,
60.15,1.0500000000000007,,,
60.15,1.3000000000000007,,,
60.15,1.5500000000000007,,,
60.15,1.8000000000000007,,,
60.4,-8.2,2.158684931506849,628.76,0.0
60.4,-7.949999999999999,2.162109589041096,629.74,0.0
60.4,-7.699999999999999,2.167780821917808,631.46,0.0
60.4,-7.449999999999999,2.173315068493151,633.16,0.0
60.4,-7.199999999999999,2.172027397260274,632.67,0.0
60.4,-6.949999999999999,2.175013698630137,633.66,0.0
60.4,-6.699999999999999,2.1795890410958902,635.06,0.0
60.4,-6.449999999999999,2.184219178082192,636.57,0.0
60.4,-6.199999999999999,2.1786301369863015,634.74,0.0
60.4,-5.949999999999999,2.1813972602739726,635.38,0.0
60.4,-5.699999999999999,2.171452054794521,632.23,0.0
60.4,-5.449999999999999,2.1695068493150687,631.48,0.0
60.4,-5.199999999999999,2.171945205479452,632.17,0.0
60.4,-4.949999999999999,,,
60.4,-4.699999999999999,,,
60.4,-4.449999999999999,,,
60.4,-4.199999999999999,,,
60.4,-3.9499999999999993,,,
60.4,-3.6999999999999993,,,
60.4,-3.4499999999999993,,,
60.4,-3.1999999999999993,,,
60.4,-2.9499999999999993,,,
60.4,-2.6999999999999993,,,
60.4,-2.4499999999999993,2.1832602739726026,635.19,0.0
60.4,-2.1999999999999993,2.1893424657534246,637.12,0.0
60.4,-1.9499999999999993,2.1908219178082193,637.59,0.0
60.4,-1.6999999999999993,2.2318082191780824,650.21,0.0
60.4,-1.4499999999999993,2.214794520547945,644.99,0.0
60.4,-1.1999999999999993,2.204958904109589,641.15,0.0
60.4,-0.9499999999999993,2.1486027397260274,624.01,0.0
60.4,-0.6999999999999993,2.176986301369863,632.66,0.0
60.4,-0.4499999999999993,2.193013698630137,637.53,0.0
60.4,-0.1999999999999993,2.201123287671233,639.95,0.0
60.4,0.05000000000000071,,,
60.4,0.3000000000000007,,,
60.4,0.5500000000000007,,,
60.4,0.8000000000000007,,,
60.4,1.0500000000000007,,,
60.4,1.3000000000000007,,,
60.4,1.5500000000000007,,,
60.4,1.8000000000000007,,,
60.65,-8.2,2.1434794520547946,624.47,0.0
60.65,-7.949999999999999,2.150958904109589,626.75,0.0
60.65,-7.699999999999999,2.1533424657534246,627.53,0.0
60.65,-7.449999999999999,2.156191780821918,628.3,0.0
60.65,-7.199999999999999,2.162027397260274,630.08,0.0
60.65,-6.949999999999999,2.168904109589041,632.28,0.0
60.65,-6.699999999999999,2.181041095890411,636.13,0.0
60.65,-6.449999999999999,2.182301369863014,636.48,0.0
60.65,-6.199999999999999,2.1773424657534246,634.84,0.0
60.65,-5.949999999999999,2.1706301369863015,632.61,0.0
60.65,-5.699999999999999,2.162958904109589,630.05,0.0
60.65,-5.449999999999999,2.161013698630137,629.42,0.0
60.65,-5.199999999999999,2.154164383561644,627.06,0.0
60.65,-4.949999999999999,,,
60.65,-4.699999999999999,,,
60.65,-4.449999999999999,,,
60.65,-4.199999999999999,,,
60.65,-3.9499999999999993,,,
60.65,-3.6999999999999993,,,
60.65,-3.4499999999999993,,,
60.65,-3.1999999999999993,,,
60.65,-2.9499999999999993,,,
60.65,-2.6999999999999993,,,
60.65,-2.4499999999999993,2.1536438356164385,626.25,0.0
60.65,-2.1999999999999993,2.1549589041095887,626.62,0.0
60.65,-1.9499999999999993,2.1577260273972603,627.43,0.0
60.65,-1.6999999999999993,2.1456164383561642,623.51,0.0
60.65,-1.4499999999999993,2.1774520547945206,633.85,0.0
60.65,-1.1999999999999993,2.140876712328767,622.09,0.0
60.65,-0.9499999999999993,2.157095890410959,626.11,0.0
60.65,-0.6999999999999993,2.1113972602739723,612.33,0.0
60.65,-0.4499999999999993,2.1454794520547944,623.08,0.0
60.65,-0.1999999999999993,2.1649589041095894,629.1,0.0
60.65,0.05000000000000071,,,
60.65,0.3000000000000007,,,
60.65,0.5500000000000007,,,
60.65,0.8000000000000007,,,
60.65,1.0500000000000007,,,
60.65,1.3000000000000007,,,
60.65,1.5500000000000007,,,
60.65,1.8000000000000007,,,
60.9,-8.2,2.132821917808219,621.54,0.0
60.9,-7.949999999999999,2.1379452054794523,623.07,0.0
60.9,-7.699999999999999,2.1401917808219175,623.84,0.0
60.9,-7.449999999999999,2.145315068493151,625.58,0.0
60.9,-7.199999999999999,2.1539452054794523,628.17,0.0
60.9,-6.949999999999999,2.1640547945205477,631.57,0.0
60.9,-6.699999999999999,2.172109589041096,634.02,0.0
60.9,-6.449999999999999,2.1756438356164383,634.9,0.0
60.9,-6.199999999999999,2.162739726027397,630.78,0.0
60.9,-5.949999999999999,2.1551780821917808,628.49,0.0
60.9,-5.699999999999999,2.1547123287671233,628.13,0.0
60.9,-5.449999999999999,2.1458356164383563,625.09,0.0
60.9,-5.199999999999999,2.137972602739726,622.52,0.0
60.9,-4.949999999999999,,,
60.9,-4.699999999999999,,,
60.9,-4.449999999999999,,,
60.9,-4.199999999999999,,,
60.9,-3.9499999999999993,,,
60.9,-3.6999999999999993,,,
60.9,-3.4499999999999993,,,
60.9,-3.1999999999999993,,,
60.9,-2.9499999999999993,,,
60.9,-2.6999999999999993,,,
60.9,-2.4499999999999993,2.1279178082191783,618.68,0.0
60.9,-2.1999999999999993,2.1275068493150684,618.4,0.0
60.9,-1.9499999999999993,2.13041095890411,619.26,0.0
60.9,-1.6999999999999993,2.128575342465753,618.67,0.0
60.9,-1.4499999999999993,2.120191780821918,615.91,0.0
60.9,-1.1999999999999993,2.1124931506849314,613.49,0.0
60.9,-0.9499999999999993,2.1191780821917807,615.54,0.0
60.9,-0.6999999999999993,2.103150684931507,610.3,0.0
60.9,-0.4499999999999993,2.1223835616438356,616.24,0.0
60.9,-0.1999999999999993,2.1377260273972603,621.0,0.0
60.9,0.05000000000000071,,,
60.9,0.3000000000000007,,,
60.9,0.5500000000000007,,,
60.9,0.8000000000000007,,,
60.9,1.0500000000000007,,,
60.9,1.3000000000000007,,,
60.9,1.5500000000000007,,,
60.9,1.8000000000000007,,,
